,size,depth,sea_depth,school_seabed_distance,width_bbox,length_box,perimeter_school,intensity_school,dif_intensity_school_image,center_square_intensity,edges_school_intensity,dif_intensity_center_edges,std_intensity_school,gradient_school,gradient_school_center,gradient_school_edges,dif_gradient_center_edges,solidity,compactness,inertia_tensor_eigvals_ratio,thresh_max,thresh_min,center_x,center_y,night,area_school
659,290.0,24.452413793103446,37.5,13.04758620689655,8,60,122.73401871576776,-86.04446664901596,1.9261495803609137,-80.78613614982751,-88.84621006766956,8.060073917842061,2.982496156082388,163.61661833027185,170.0024091505527,164.81790920467918,5.184499945873455,0.7945205479452054,0.24192344183642064,0.012114070187111357,0.15,0.05,244.5241379310345,80.9103448275862,1,1205.692700468991
660,36.0,31.877777777777773,38.0,6.122222222222224,9,6,21.899494936611667,-82.84541085870134,5.125205370675545,-78.54392634088529,-85.13285451632318,6.588928175437887,2.9921755786632045,128.22775223193324,130.0030230718536,127.84750992148341,2.155513150370183,0.9230769230769232,0.9432876901559158,0.3059889300246635,0.15,0.05,318.77777777777777,190.55555555555554,1,152.05529969114178
661,291.0,34.20137457044673,37.9,3.698625429553268,14,38,106.8761543394987,-81.49214413699805,6.478472092378838,-74.03760471493176,-84.84493055781256,10.8073258428808,3.404245440668577,150.314776358703,164.0017802809762,151.02460836114074,12.977171919835428,0.6539325842696629,0.3201409402309027,0.056645601099567414,0.15,0.05,342.01374570446734,191.70446735395188,1,1516.392017956363
662,93.0,6.589247311827957,40.6,34.01075268817205,5,20,44.242640687119284,-68.45860420053272,22.222919527013946,-57.73320925137922,-75.86821177914601,18.135002527766797,8.533971403704166,53.80263100714496,45.50787853888522,53.72293830980878,8.215059770923553,0.9789473684210528,0.5970500395194609,0.061055175187180614,0.23,0.18,65.89247311827957,12.096774193548388,1,376.7252222363468
663,29.0,7.444827586206896,42.4,34.9551724137931,5,7,17.65685424949238,-71.37385628072562,19.307667446821057,-62.47782845435026,-75.88846440633594,13.410635951985677,8.059515494770157,166.55388485092834,168.50074185010558,166.75109747179957,1.7496443783059874,1.0,1.1689103329366752,0.5965189873417723,0.23,0.18,74.44827586206897,241.0,1,116.69790650725815
664,1435.0,25.565017421602782,40.9,15.334982578397213,21,95,222.18986283848344,-65.34196801984176,25.33955570770492,-53.26944206906317,-75.65365705258344,22.384214983520266,6.957332695315113,198.3119436562685,219.00149606056624,202.88724544447484,16.114250616091393,0.90880303989867,0.36526939337691466,0.052972512063530916,0.23,0.18,255.65017421602786,57.34843205574913,1,5958.065163800052
665,38.0,7.5368421052631565,42.1,34.563157894736854,5,9,21.65685424949238,-86.2690883854356,4.5171418820517735,-81.87286853430186,-86.8642054077609,4.991336873459048,2.553319101978293,184.6861420454421,187.50194993623768,184.8508591850877,2.6510907511500084,0.9743589743589745,1.0181287778766266,0.3400271867404849,0.23,0.13,75.36842105263158,260.05263157894734,1,153.5367967414018
666,366.0,15.498907103825136,42.0,26.501092896174864,16,52,119.25483399593905,-81.50635190176628,9.279878365721087,-72.23647523267657,-86.03950911324057,13.803033880563989,4.537872523225283,154.14914495521083,163.001362328318,153.2748432210183,9.726519107299737,0.8394495412844036,0.3233992176992272,0.024920556690699744,0.23,0.13,154.98907103825135,309.1338797814208,1,1544.0698977526324
667,23.0,30.495652173913044,43.7,13.20434782608696,5,6,15.071067811865476,-76.4064010158962,14.37982925159119,-72.83560360312667,-78.78535804320556,5.949754440078891,3.2992087338739786,234.0449991218433,234.00116049216743,234.23160882842723,0.2304483362597693,1.0,1.2724761530825301,0.7474229049160299,0.23,0.13,304.95652173913044,70.91304347826087,1,91.67142281053863
668,5195.0,21.02502406159769,37.9,16.874975938402308,54,192,592.0965004500315,-73.24252937416806,13.768534544333775,-52.225506810866776,-87.75596448448691,35.530457673620134,9.462529989241151,121.10167576744223,106.00183328836049,117.18172049733309,11.17988720897263,0.7283050609841581,0.1862131846200258,0.08326675310641507,0.21,0.08,210.2502406159769,331.3060635226179,1,26532.411067916204
669,1950.0,27.867179487179488,40.4,12.53282051282051,19,139,301.7401153701776,-73.68767674114126,13.323387177360573,-43.83308143331679,-79.24572115323802,35.412639719921216,9.728551197592333,270.7672004976157,308.0007667520065,272.59538769292146,35.40537905908497,0.9189443920829408,0.2691400763477224,0.015108239772803459,0.21,0.08,278.6717948717949,7.9107692307692306,1,8004.501562253597
670,1776.0,26.948254504504515,39.1,12.151745495495494,26,99,237.92388155425118,-71.84395582529933,15.1671080932025,-51.62123914745866,-86.05719998532862,34.435960837869956,10.601769205750392,83.18713446682125,70.00550215421498,83.003880696711,12.998378542496027,0.892462311557789,0.3942545849302894,0.059331307574359025,0.21,0.08,269.4825450450451,186.32488738738738,1,7258.776136451003
671,5835.0,22.082005141388173,39.4,17.317994858611826,42,290,1181.6244584051394,-79.91819961121598,7.098676561872409,-46.015654037467996,-90.8648565357323,44.84920249826433,12.586960886893678,61.89851812525107,24.006882949649953,77.47093028770861,53.464047338058656,0.6208107245451644,0.05251601705742681,0.023523201296828226,0.22,0.04,220.82005141388174,186.36161096829477,1,33165.09535290663
672,2739.0,23.61902154070829,39.3,15.680978459291707,28,180,484.6761902332486,-79.48940120748911,7.527474965599282,-56.53920029567243,-90.94947659517817,34.410276299505725,10.676180932814901,39.73159044862693,30.014928235937408,44.133924696361554,14.118996460424142,0.7497946892964686,0.14652054496601358,0.014657024798645191,0.22,0.04,236.1902154070829,259.4541803577948,1,12464.371512395443
673,125.0,36.9992,38.9,1.9007999999999967,12,14,42.970562748477136,-80.63777574858291,6.379100424505495,-68.91067312648745,-83.44598660178889,14.535313475301434,5.311086359491394,261.7716252162693,268.5009295204426,262.0547470841586,6.446182436284005,0.9057971014492754,0.8507026671595685,0.4975330064902885,0.22,0.04,369.992,108.224,1,511.5333441035116
674,260.0,8.589615384615385,43.4,34.810384615384606,8,42,90.38477631085024,-87.06451109126225,0.3241563188039152,-69.40145484323294,-89.15036822480131,19.74891338156837,5.770095368491389,91.82217253200636,107.33787525200995,92.41978208032756,14.918093171682372,0.8813559322033898,0.3999379690933919,0.03676850596433729,0.22,0.07,85.89615384615385,177.71153846153845,1,1085.5459164395131
675,8655.0,19.19956094742923,42.4,23.20043905257077,63,268,899.8610024378487,-75.06376566252717,12.324901747538988,-47.88119854982225,-89.33693469894789,41.455736149125634,9.678611351179015,125.2729586499692,214.00129609135743,137.94059234785075,76.06070374350669,0.7165921510183805,0.13431548174864233,0.048732358672305263,0.22,0.07,191.9956094742923,66.78798382437897,1,44959.351058721804
676,1169.0,19.05825491873396,42.6,23.541745081266047,18,105,230.29646455628162,-77.17271597482888,10.215951435237287,-59.73395422316984,-89.99393997155279,30.25998574838295,9.562315652682534,172.4766176955001,172.00231420105519,172.7528600622286,0.7505458611733786,0.8736920777279522,0.2769809072585763,0.021644940864070646,0.22,0.07,190.5825491873396,18.11377245508982,1,4846.458928104051
677,191.0,9.876439790575915,40.2,30.32356020942409,12,29,79.21320343559644,-88.5226521466099,1.85723168534021,-80.3589456105288,-91.37202606852509,11.013080457996269,5.007780541506536,57.758140227869326,59.50416434593666,58.815866435174435,0.6882979107622305,0.7153558052434457,0.3825146541575117,0.13270973593470198,0.22,0.06,98.76439790575917,156.50785340314135,1,923.0817426389539
678,208.0,38.39711538461539,41.2,2.802884615384613,18,28,91.11269837220809,-78.89668590587273,11.48319792607738,-72.19669445672605,-81.84107943614552,9.644384979419485,4.3899582749918045,258.99499526319266,264.00133688883307,258.88339810420933,5.117938784623731,0.7147766323024055,0.31485847047958865,0.4075661223690021,0.22,0.06,383.97115384615387,124.98076923076923,1,1199.7265729350988
679,23.0,6.3,40.0,33.7,6,6,15.899494936611664,-67.5257419899907,22.35916552335468,-60.4066684006261,-70.8880067175138,10.481338316887687,7.884371708549818,128.69837606524686,129.00302135768158,128.77068556511438,0.2323357925672269,0.92,1.1433285346948794,0.8606589909822708,0.22,0.21,63.0,191.69565217391303,1,94.65824241345538
680,12.0,37.95,40.3,2.3499999999999943,5,4,9.656854249492381,-69.28674504145631,20.598162471889072,-69.16129338932629,-69.77904343931446,0.6177500499881603,1.0971647083604676,370.33414926631457,371.7152451348471,370.2229358587294,1.4923092761176235,0.9230769230769232,1.6170362533579417,0.2463768115942029,0.22,0.21,379.5,9.166666666666666,1,47.82074752471753
681,352.0,9.435795454545453,41.0,31.564204545454544,12,38,88.38477631085024,-76.18843209530816,13.959854810501684,-51.2502048275492,-88.256468093215,37.006263265665815,13.048728323307474,14.990969402657466,20.016692584244094,14.959974032983096,5.0567185512610004,0.9617486338797814,0.5662361510999984,0.10143705854216464,0.21,0.08,94.35795454545455,107.80113636363636,1,1488.7818207543155
682,1061.0,22.568331762488217,38.5,15.931668237511781,21,79,232.88834764831844,-76.16271123054386,13.169260554303904,-67.92679856622654,-80.26350839916451,12.336709832937984,4.165977159157786,56.60133076378225,67.00268960913624,56.15827264201057,10.84441696712567,0.795352323838081,0.24582708356093386,0.07878097066465455,0.2,0.13,225.6833176248822,169.11969839773798,1,4740.579333152268
683,43.0,20.03953488372093,39.1,19.060465116279076,3,16,29.828427124746188,-80.01346345099671,9.318508333851057,-78.60451582920128,-81.35790847949133,2.7533926502900528,2.778386040493801,116.41993183439597,112.00229769408394,116.53195385452057,4.5296561604366445,0.9347826086956522,0.6073200414750408,0.03186470556943638,0.2,0.13,200.3953488372093,83.97674418604652,1,167.69577538157603
684,1370.0,20.45043795620438,34.1,13.649562043795626,17,122,263.94722215136414,-65.44485614420387,21.69824216353044,-41.83439903541428,-83.88387647943347,42.04947744401919,13.264903167895502,73.32076122774309,56.00549683806446,75.37066450412459,19.365167666060145,0.8913467794404685,0.24711336788961466,0.015603719378028354,0.21,0.08,204.5043795620438,131.2051094890511,1,5596.006509990907
685,928.0,22.910775862068967,34.2,11.289224137931035,17,91,224.80508652763316,-69.31006603378793,17.833032273946372,-43.95100355160256,-81.93315780511543,37.98215425351287,12.534204934759595,209.2829612477111,212.00202970200039,207.93713961429668,4.064890087703702,0.8352835283528353,0.23075205276643745,0.04151239145811618,0.21,0.08,229.10775862068965,19.83189655172414,1,4011.3150536847943
686,1086.0,15.434714548802948,33.2,17.765285451197055,20,103,258.85281374238565,-86.6621477401595,1.4052830878890887,-74.30342808282576,-91.80324067318882,17.499812590363064,5.026396928539438,114.7589400615903,97.00320203817854,119.54232657260741,22.53912453442885,0.8264840182648402,0.20367321038480266,0.017959446988936062,0.18,0.05,154.34714548802947,39.59944751381215,1,4624.649896521399
687,1450.0,19.52379310344828,31.1,11.576206896551723,11,159,330.3198051533947,-61.962464732413494,24.88439311901205,-50.76393250930594,-67.71675826810092,16.952825758794972,7.4559322776743855,190.76529702082888,200.00139364453102,190.46661904496773,9.53477459956332,0.9360877985797288,0.16699698827208595,0.004854394460017815,0.2,0.15,195.23793103448276,4.477931034482759,1,6003.4909951476575
688,926.0,10.034557235421168,29.8,19.76544276457884,20,59,143.39696961967,-74.61449628730519,9.178886526689922,-57.9129475153342,-86.39171176614376,28.478764250809554,8.225590932406378,60.03052638908806,52.004537767179954,59.911361707613075,7.906823940433121,0.9410569105691056,0.565901576194049,0.11245618402056104,0.19,0.05,100.34557235421167,40.3488120950324,1,3781.493371917591
689,485.0,14.149072164948453,29.9,15.750927835051547,11,65,144.08326112068522,-79.54213564329811,4.251247170696998,-69.07253866626593,-85.51606066044391,16.443521994177985,5.244818899076878,120.64974712234829,109.00362874460798,121.16992370353852,12.166294958930536,0.8508771929824561,0.2935787003074427,0.020417925176554774,0.19,0.05,141.49072164948453,20.84742268041237,1,1976.4310350767478
690,22.0,6.118181818181817,27.2,21.081818181818182,7,4,15.656854249492381,-74.54233404191153,7.18148429442499,-63.768714893173254,-75.79631540706603,12.027600513892775,7.8768038434779575,225.82019311231662,226.50179350244483,225.9299466932256,0.5718468092192097,1.0,1.1277777637249438,0.3422459893048129,0.18,0.07,61.18181818181818,287.0,1,90.89191861988093
691,665.0,12.132030075187972,28.5,16.36796992481203,11,88,186.42640687119285,-73.03080950265867,9.804434920418672,-60.13501529505717,-81.01789806114044,20.88288276608327,6.919286195413232,61.15454836121714,61.005343403983545,60.84832382324434,0.15701958073920966,0.8647594278283485,0.24044549855861075,0.012641008572598951,0.21,0.08,121.3203007518797,60.18045112781955,1,2722.5547330749523
692,414.0,10.9987922705314,27.6,16.6012077294686,20,55,124.84062043356592,-74.46727358449891,8.36797083857843,-60.98960063313133,-81.45337252498904,20.463771891857718,6.9782105760958935,56.668857935930966,49.00788013719368,56.67046528467424,7.662585147480563,0.8149606299212598,0.33380925109768633,0.0346938398685727,0.21,0.08,109.987922705314,166.6425120772947,1,1810.1694304237192
693,162.0,22.610493827160486,26.6,3.989506172839509,7,32,64.7634559672906,-79.86036568073352,5.5553296253843465,-71.48448404011772,-83.70635551709981,12.221871476982102,4.253172392595936,67.6923673736863,67.00352821730066,67.9029507644679,0.8994225471672479,0.9152542372881356,0.4853609664681993,0.04408901576188179,0.17,0.04,226.10493827160494,158.41975308641975,1,655.2388563296728
694,129.0,19.613953488372093,31.1,11.486046511627908,10,16,46.97056274847714,-78.03854587152368,8.540827136159805,-71.71041057741758,-81.59054619187437,9.880135614456805,3.4617032712132416,21.47779798249621,19.01732576661749,20.909374490191627,1.8920487235741417,0.9148936170212766,0.7347643006086756,0.5156465352730455,0.17,0.07,196.13953488372093,174.71317829457365,1,549.0110902844887
695,39.0,16.96923076923077,31.1,14.130769230769232,3,16,29.621320343559642,-71.5373007403057,14.908832456305802,-69.10606477201198,-73.23611305560772,4.130048283595741,4.501437050607891,156.69316817429495,155.00156522559234,156.74245106746196,1.7408858418696127,0.9285714285714286,0.5585546159919774,0.03057666680587415,0.18,0.14,169.69230769230768,13.0,1,150.52292061863028
696,113.0,15.052212389380534,31.5,16.447787610619468,8,18,42.14213562373096,-78.4902013717763,7.0187375671831385,-72.36870298251762,-82.54252795064706,10.173824968129454,3.7175652261824816,133.57081003497782,131.00169764253047,133.57976336513863,2.5780657226081587,0.9338842975206612,0.7995676723036084,0.16455374749723667,0.16,0.08,150.52212389380531,284.08849557522126,1,452.96077592629064
697,146.0,23.14178082191781,31.4,8.258219178082191,9,20,50.38477631085024,-76.97859728063155,8.530341658327885,-68.77219662282664,-80.0377439975112,11.265547374684573,3.420290578266901,35.19255079428945,39.00940065560432,34.98475809766269,4.024642557941618,0.9240506329113924,0.7227099770305272,0.17129069735083793,0.16,0.08,231.41780821917808,196.24657534246575,1,602.741416745465
698,278.0,27.96223021582734,31.7,3.7377697841726594,11,38,93.0416305603426,-75.75815751269062,9.750781426268816,-71.13961304743414,-78.4414870660233,7.30187401858916,2.7280030373442252,28.801393330133426,37.010430802474474,28.925196306895266,8.085234495579208,0.8424242424242424,0.4035524927440259,0.09063437563216252,0.16,0.08,279.6223021582734,250.8525179856115,1,1203.757353753418
699,39.0,12.03076923076923,30.0,17.96923076923077,3,16,30.828427124746188,-82.02996205734466,5.736471763058205,-80.43829232437358,-82.64523414485,2.206941820476416,2.0329798105427432,116.12938485100815,117.00225607469856,115.51682955006996,1.4854265246285934,0.9285714285714286,0.5156698454286175,0.029499418313372824,0.15,0.11,120.3076923076923,4.17948717948718,1,157.83825485110174
700,24.0,17.491666666666667,28.2,10.708333333333332,5,7,16.48528137423857,-74.02527231517153,13.162544973082289,-71.30471749881187,-75.88218641578204,4.577468916970176,2.656212666981713,28.008794965717254,28.01047828969308,28.075585293996788,0.0651070043037123,0.8888888888888888,1.109758237513081,0.3613258553752399,0.18,0.14,174.91666666666666,146.91666666666666,1,95.87054022868752
701,262.0,13.404961832061069,21.1,7.695038167938933,12,36,104.80508652763321,-86.11601071601683,3.651897522394109,-76.1643934164501,-88.14589168714008,11.981498270689983,4.054022450269582,96.72059210963148,97.00509769535999,97.4534788164836,0.4483811211236031,0.7751479289940828,0.2997411944481091,0.1173542338043029,0.2,0.03,134.04961832061068,37.33969465648855,0,1225.4100173641743
702,27.0,9.503703703703703,18.2,8.696296296296296,3,14,23.414213562373096,-83.42186889253162,9.082637070663653,-78.547840607206,-84.14179874094026,5.593958133734262,5.951073537865455,80.37179189609836,81.43163646674228,80.20123183068729,1.2304046360549992,0.7941176470588235,0.6188914424660925,0.025293114849795455,0.17,0.08,95.03703703703704,14.666666666666666,0,108.27983382036686
703,24.0,7.9541666666666675,18.0,10.045833333333333,2,13,23.0,-85.302998825893,6.664798375715081,-78.39723747316431,-85.302998825893,6.905761352728689,4.6998411163392095,64.0847029679016,63.504463939662855,64.0847029679016,0.5802390282387506,0.96,0.5701188936571269,0.01958133819365517,0.18,0.07,79.54166666666667,15.458333333333334,0,87.35996215869291
704,33.0,16.46060606060606,18.6,2.1393939393939405,3,16,23.414213562373096,-83.40109859522242,9.552674767958564,-78.73155006319558,-86.5053306796782,7.773780616482598,6.7610808695487465,128.51644846170342,129.0032846730324,128.38551536623396,0.6177693067984364,0.8461538461538461,0.7564228741252242,0.03694029486974696,0.18,0.04,164.6060606060606,36.09090909090909,0,132.30012188421924
705,36.0,16.122222222222227,18.6,2.4777777777777783,3,15,28.828427124746188,-78.1612685395858,14.808272063051104,-74.91141821364158,-79.57651775766213,4.665099544020549,4.58662740397089,141.08430877977918,141.00226492819763,141.58682848461575,0.584563556418118,0.9230769230769232,0.5443402755703874,0.03177699218473417,0.22,0.12,161.22222222222223,20.13888888888889,0,144.86751474494648
706,31.0,13.119354838709675,20.3,7.180645161290324,4,11,20.27817459305202,-87.5906097919382,5.741619301980053,-82.28081349014974,-89.9407380253377,7.659924535187982,4.98058064960561,44.77986716483284,47.00646555913663,44.79221718714941,2.214248371987217,0.9117647058823528,0.9473573783918606,0.1362651020878073,0.18,0.04,131.19354838709677,86.41935483870968,0,123.4680291194211
707,74.0,17.89324324324324,20.3,2.40675675675676,10,17,49.14213562373094,-86.39669731132116,6.93553178259711,-81.47782731350263,-88.47567659034655,6.9978492768439375,4.058239015354716,87.20996801730635,86.00509286361431,87.81233346163872,1.807240598024407,0.7047619047619048,0.3850645439597967,0.27342167222762065,0.18,0.04,178.93243243243242,91.72972972972973,0,394.74587764733377
708,28.0,15.371428571428574,20.8,5.428571428571429,4,11,23.449747468305826,-82.94334706093116,10.31604990223964,-81.36483173843449,-83.55137411405249,2.186542375618004,3.035117407418253,64.71763032514046,60.50344431424811,64.29487336399464,3.7914290497465535,0.8235294117647058,0.6398697143757566,0.12280500310921105,0.19,0.1,153.71428571428572,89.0,0,142.15444251455742
709,36.0,14.197222222222226,21.8,7.602777777777778,3,18,33.242640687119284,-80.19947526592665,12.678404205299742,-77.04350611470619,-80.72597990086922,3.6824737861630297,4.919429404142496,75.64047686569144,70.75330768868173,76.15286861979999,5.399560931118258,0.8181818181818182,0.4093750156570102,0.014044591168154088,0.21,0.1,141.97222222222223,66.33333333333333,0,156.15798064805247
710,25.0,16.375999999999998,22.7,6.3240000000000025,4,9,18.65685424949238,-81.47468764048948,11.346852475193215,-77.54499067891193,-83.89761102042192,6.352620341509977,4.678075447683768,145.3612876546153,145.00253081019022,145.35372218123143,0.35119137104121023,0.925925925925926,0.9025536672336212,0.14458976900901285,0.21,0.08,163.76,18.4,0,99.23175213161889
711,21.0,8.438095238095237,24.4,15.96190476190476,3,8,15.621320343559642,-85.40563218901538,7.707128896209824,-82.45954596084181,-87.03550498696941,4.575959026127607,3.849598928612557,48.52701168484792,48.00492793950591,48.689425370930046,0.6844974314241412,0.9545454545454546,1.0814182184715833,0.1312180766664845,0.2,0.08,84.38095238095238,35.857142857142854,0,82.41489333938259
712,62.0,11.091935483870966,25.9,14.808064516129033,3,24,44.03553390593274,-85.81311778669215,6.114144573343567,-78.73906786771711,-86.97779837458414,8.238730506867029,5.805981919009643,67.90556715539144,71.00430289871716,68.2456282226301,2.758674676087054,0.953846153846154,0.4017862044681743,0.016152535614273926,0.23,0.05,110.91935483870968,43.016129032258064,0,242.30440318381469
713,1167.0,19.31165381319623,26.1,6.788346186803771,24,132,743.3147545195112,-82.84680167434797,8.092161173703985,-77.47350578926469,-83.73318914163517,6.259683352370473,3.677386915751923,98.26547430841585,81.0029134446768,97.08212707542816,16.079213630751354,0.4707543364259782,0.026542095846398085,0.029457854359134644,0.2,0.06,193.1165381319623,94.89545844044558,0,9145.184149360815
714,31.0,13.374193548387098,25.9,12.5258064516129,2,16,31.207106781186546,-83.16883917861605,7.770123669435903,-78.08501524731464,-83.16883917861605,5.08382393130141,4.764909221872031,121.22649488265041,122.5031690043134,121.22649488265041,1.2766741216629924,1.0,0.40000419309303975,0.01240842029934995,0.2,0.06,133.74193548387098,12.516129032258064,0,112.33854126869998
715,25.0,11.272,26.7,15.428,2,14,24.207106781186546,-83.27745188395383,9.347577970944641,-79.04936772396769,-83.27745188395383,4.228084159986153,4.004252516100693,76.20128464850309,76.50501576574226,76.20128464850312,0.3037311172391526,0.9615384615384616,0.5361225823999182,0.017615397342723528,0.19,0.08,112.72,36.52,0,90.5448642625722
716,26.0,18.088461538461534,27.2,9.111538461538462,4,10,20.44974746830583,-82.35982200720645,10.265207847692023,-80.19226483615763,-83.41657334237834,3.2243085062207086,3.1045539712197567,100.61742350427592,101.00392617228232,100.71592242628284,0.2880037459994895,0.8125,0.7812810909103333,0.13925913586575933,0.19,0.08,180.8846153846154,80.26923076923077,0,118.90777769871829
717,17.0,13.03529411764706,28.6,15.564705882352946,3,12,14.82842712474619,-79.32964932733648,13.034125133357833,-75.97488686540169,-79.6603497681061,3.685462902704401,2.947742850228895,78.12007363895091,76.50272370132406,78.25237130540795,1.74964760408389,0.6296296296296297,0.9715577290957612,0.023961056400128786,0.23,0.13,130.35294117647058,52.23529411764706,0,95.18096948872702
718,21.0,26.771428571428572,28.6,1.8285714285714287,4,7,15.03553390593274,-73.54968164054796,18.81409282014636,-70.90294741251992,-74.95017047218543,4.047223059665511,3.0862253804362436,217.09608872662682,216.2514079245242,217.13387135597299,0.8824634314487696,0.9130434782608696,1.1673240952536563,0.20429882022331888,0.23,0.13,267.7142857142857,50.61904761904762,0,83.76114815414631
719,152.0,16.28684210526316,31.3,15.01315789473684,10,34,76.66295090390227,-85.08085167685576,6.80871857495579,-75.34247765767431,-88.18031585181402,12.837838194139707,4.647796321583988,77.69270883685004,74.004505010501,80.42110238900993,6.416597378508911,0.6972477064220184,0.3249992717565948,0.06074534509727478,0.24,0.05,162.8684210526316,85.1842105263158,0,828.9360885982996
720,151.0,16.466887417218544,31.6,15.133112582781456,11,33,79.52691193458121,-83.95769884498895,7.9318714068225935,-69.42901653203985,-87.87790777924751,18.448891247207655,5.78905762003109,57.27474666415517,51.00381465332058,58.62725279608924,7.623438142768662,0.6371308016877637,0.3000257799741982,0.05897236058659765,0.24,0.05,164.66887417218544,107.40397350993378,0,843.0457131119845
721,69.0,19.436231884057968,31.0,11.563768115942027,9,14,38.55634918610404,-84.4098765783596,7.479693673451963,-75.24272152864197,-87.27370114498311,12.030979616341142,4.820012711729925,131.87409029135227,134.00227342724884,131.827381029902,2.174892397346838,0.8023255813953488,0.58326665009711,0.3746979296796303,0.24,0.05,194.36231884057972,62.492753623188406,0,322.81926210735276
722,337.0,24.04925816023739,30.9,6.850741839762608,22,50,180.78174593052026,-81.42167672075712,10.467893531054427,-70.75788324976658,-83.71637170886393,12.958488459097351,3.7988458769251765,191.32892819504718,170.0023299189019,191.9843432014159,21.982013282514004,0.4955882352941177,0.1295778030036336,0.116124571797804,0.24,0.05,240.4925816023739,49.17210682492582,0,2884.854837082491
723,112.0,24.479464285714286,31.8,7.320535714285715,8,28,58.59188309203678,-77.98511887139577,13.904451380415779,-67.36292195335095,-82.51886863751525,15.155946684164304,6.625984085705322,103.70917857955469,106.0019730108954,103.74632985645195,2.2556431544434328,0.7671232876712328,0.4099708464062529,0.05601922541489546,0.24,0.05,244.79464285714286,141.08928571428572,0,502.6796145237226
724,75.0,24.46,30.6,6.1400000000000015,7,20,45.31370849898476,-79.14173842985404,12.747831821957504,-72.9264789263688,-82.35082685237273,9.424347926003932,4.7570449689277305,218.06785713583682,215.00197059146973,218.4290526044239,3.4270820129541733,0.8426966292134831,0.4589991849378331,0.03944177833921176,0.24,0.05,244.6,26.533333333333335,0,316.88623604417694
725,69.0,25.00434782608696,30.4,5.395652173913042,7,22,48.31370849898476,-80.30894119505534,11.580629056756196,-73.49822545787673,-82.53235231598808,9.034126858111335,4.733939077568602,229.87117739592273,223.00105854412902,230.8926260027579,7.8915674586288835,0.6634615384615384,0.3714652611371936,0.0700678221546412,0.24,0.05,250.04347826086956,20.17391304347826,0,386.5022699473044
726,151.0,9.17682119205298,34.0,24.82317880794702,8,43,82.38477631085024,-87.6232237512492,3.33349384476972,-77.92436697119861,-90.58969268498056,12.665325713781938,4.9385309655059615,37.43200889013982,34.00696471024488,36.6367180372038,2.6297533269589195,0.7156398104265402,0.2795714877709642,0.016134572201880606,0.24,0.05,91.76821192052981,54.34437086092715,0,701.4555935279383
727,128.0,15.61328125,33.4,17.78671875,11,21,61.491378028648434,-85.45096903979189,5.505748556227047,-75.32931973565243,-89.06348373905426,13.73416400340183,4.939819044542453,139.0526681051486,138.00242214758234,139.26562936453473,1.2632072169523951,0.8050314465408805,0.4253940216612381,0.28686918614628226,0.24,0.05,156.1328125,17.0859375,0,618.9270225046341
728,268.0,20.396641791044782,33.9,13.503358208955222,9,54,120.04772721475248,-81.82085698087438,9.135860615144553,-70.99475213493581,-85.38290133154031,14.388149196604488,4.881155455741112,144.87644860387837,154.00256979231162,143.04674120928448,10.95582858302717,0.6889460154241646,0.2336881946900145,0.018551591568186702,0.24,0.05,203.96641791044777,59.093283582089555,0,1371.1051535543606
729,155.0,19.805161290322577,35.1,15.29483870967742,11,29,76.4558441227157,-84.17616190797744,6.780555688041487,-69.47228616958897,-85.42698940805752,15.95470323846854,4.204691076815008,58.83751373340619,54.50686990272768,57.04977939030643,2.542909487578761,0.7175925925925926,0.3332116576133548,0.1996373693899784,0.24,0.05,198.05161290322582,139.23225806451612,0,919.3136259600459
730,140.0,24.163571428571423,34.0,9.836428571428574,12,28,78.87005768508881,-81.8717587966393,9.084958799379637,-72.058082616881,-84.02589774053571,11.967815123654704,4.211239839018609,170.48510203448194,178.00242063167667,171.44239976871762,6.560020862959021,0.6278026905829597,0.2828222563675277,0.19927964214785732,0.24,0.05,241.63571428571427,71.15714285714286,0,795.5841136568647
731,23.0,8.07391304347826,37.6,29.52608695652174,3,11,18.414213562373096,-77.89346045389325,12.754012196489427,-76.09191823879087,-79.0429913334596,2.951073094668729,4.074231728587792,57.002324327249724,56.00732527840106,57.15177985656757,1.144454578166517,0.8518518518518519,0.8523762664515359,0.05355484229047477,0.24,0.15,80.73913043478261,137.7391304347826,0,92.5865594022334
732,14.0,25.385714285714286,37.0,11.614285714285714,3,7,11.03553390593274,-72.14339058761075,18.504082062771932,-71.14712670680517,-73.9379471373905,2.7908204305853275,3.8087541507918408,205.7865812083897,206.0020184058197,205.7279347675512,0.27408363826847904,0.8235294117647058,1.4446119424982908,0.19002414146936092,0.24,0.15,253.85714285714286,48.07142857142857,0,56.08370972464094
733,9.0,14.888888888888891,38.5,23.61111111111111,2,7,7.0,-80.66123570003502,9.494784247660037,-78.55803524872205,-80.66123570003502,2.103200451312972,5.04913934801171,113.6682510064316,113.40298078050459,113.6682510064316,0.26527022592701144,0.8181818181818182,2.308108888351685,0.05304006799551322,0.24,0.09,148.88888888888889,35.22222222222222,0,37.18711947058705
734,11.0,15.4,38.1,22.700000000000006,1,11,9.0,-79.30542610404302,10.850593843652037,-71.86140696716808,-79.30542610404302,7.444019136874927,5.3281223869735586,153.00163466798102,153.00284612843004,153.00163466798102,0.0012114604489852356,1.0,1.7065441575055664,0.0,0.24,0.09,154.0,1.0,0,0.0
